user_id,group_name,industry,template_activity
f6f0461c1f1087d,control,,6.0127
e59c1f9b084abd1,test,Преподавание и обучение,4.9548
d7a318f4fa473c2,control,,3.7128
b47f2009817016a,control,,3.6363
80999aca30258df,test,Преподавание и обучение,8.0429
3d6eb5aa3f763d0,control,,4.9483
02cc7512188f927,test,,4.8043
e3c301e6ef90736,test,,8.6741
fe2443769c88ad8,test,,6.6562
576d87b572aec3a,test,Преподавание и обучение,5.5325
72d6fa497424d8e,test,,5.523
2e15872d29fa1f2,test,,5.0241
7fe45ccade5597f,control,Преподавание и обучение,4.872
db6a8442d3b5e96,test,Преподавание и обучение,7.1373
889147235d2cba6,test,,3.9688
6c5dcd45dbcb60c,control,,4.423
b49c7ae5e6bee60,control,,6.1907
37893e0caf43ea8,test,,9.1449
62e612a05ef7705,control,Дизайн,4.9999
5626b5dc5070b2d,test,,6.0961
e42084dd009a8ee,control,Преподавание и обучение,4.156
3aecf608e3dc113,test,,4.4548
5ff1b2e5280e463,control,Другое,5.9266
98148a9d03ec593,test,Дизайн,5.744
26ca267d02a0b45,control,,4.3901
a1d56cfb4b6ab36,test,Другое,4.8683
21d92cd1dd14b21,control,,2.8964
bfdfb69b7ce35ac,test,,6.1616
a5a094ceb44c9a8,control,,4.8228
10d2fad8ca1426b,test,Преподавание и обучение,5.3281
da6ec924c77ec72,test,,5.8378
11f0e6299c51237,test,,5.1126
0a275b2f79f4599,control,,5.4689
f13d956b7a2cee5,control,,2.9899
fadbba192bf4031,test,,5.4377
ca42a5f804c0f95,test,,4.6784
9c423315aa9706d,test,Преподавание и обучение,4.7107
3a4aec148ef0a63,control,Управление командой,3.6248
ada6ca6a63b4ba7,control,,4.2418
a804462edbe3306,test,Разработка и инженерия,5.7737
8977ec42c348c83,control,,5.7382
674f64886829f20,test,,3.1891
5e17b21a0abd4f3,control,Преподавание и обучение,3.9659
6d5b33005e4e355,test,,5.3403
e60727ed3740530,test,,6.1529
3563ac9550a5d09,test,,6.8437
cfc6144955f533b,control,,3.0475
f5e1672e80081fa,control,,5.8062
814a3483df87d57,test,,4.392
d229065d51dcede,control,,5.3143
5d7067c88eca0f1,control,,4.6427
d59f00e2a9fa5fc,control,,6.6112
31b959e5049eeea,control,,5.3089
6e56918cf4d9042,control,,4.9736
9b2e4dd280b0192,test,,6.2204
7545e8543871835,test,,6.8707
f9e3e6e39444b37,test,Другое,4.3347
8c0ccb56f15962c,test,,6.1703
b9722679b5dd07f,control,,3.2415
3d419fe901936e6,test,,4.9691
6bcacae051f30a4,test,Дизайн,5.1924
61f67482137305d,test,,4.8155
836605e1e9de639,control,,7.3254
4e019d19acc07ea,test,,3.7618
9b9cc755680414e,test,,4.4562
74a9029fcd5427d,test,,5.9873
c0e8b2b6feacd2f,control,,5.304
164ae44471ec648,control,,5.8276
9307a816b309fa8,test,,4.8926
150d7dda377b509,test,,4.4889
b471051ec60f0f7,test,,3.6444
6010113226585e1,control,,3.8419
95ab0bc6021dfc4,control,,5.3573
67f9cbedb2da4c6,control,,5.3953
6076d219cfbd61f,control,,4.439
ced1581e83698b0,test,,5.2035
3a8c86720c40ad8,control,,5.7192
826137e6af61db0,test,,6.5465
b0d1d748cd68480,test,,6.0504
2bbd0ab74b83e03,test,Другое,3.8646
bd921c05c2df55a,control,,3.2276
529c40cd32fc89c,control,Преподавание и обучение,5.2822
a594ed06fa7fb74,test,,4.8914
c5f203c0fd54752,test,,4.7923
f3c15806051856e,control,,4.5161
285a91cb7beb46e,test,,6.6538
27dd467777f3590,control,,6.7322
84f05745b40562c,control,,4.7248
25e9263c41f1126,control,,2.7793
4e569b9861e346d,control,,5.0855
6568c1187c765a7,test,Преподавание и обучение,6.8401
bc4a46e227204c0,control,,6.3351
5d4ecb85de130e8,test,,6.0447
a7c42ca822ba0f8,control,Другое,5.0285
810d24e65ea09b9,test,,2.8247
250493f7377be19,control,,4.5904
507e9a8149b2dca,test,,7.2516
cb5d49273465290,test,,3.9784
d21e36bd6e18ec2,control,Преподавание и обучение,6.1529
1fc28ef1ffea9da,test,,6.6091
9891064a658c18b,test,,4.8026
0ca966c137cd818,test,Аналитика и исследования,6.6382
2941073b53e6a7d,control,Преподавание и обучение,4.1715
87d7081f11a1d82,control,,6.1641
0855bc903d22c06,control,Преподавание и обучение,4.6389
81228e1fc208c8e,test,Бизнес и предпринимательство,4.7612
26fadacbd8c3665,test,,6.2574
93ff68534474caa,test,,5.9773
6a948a0ce705eb7,control,,4.9265
ad66a7b8de8066b,test,,6.7723
c7444b1e94b1113,control,,3.8955
2c5b2ca7ec3ac64,test,,3.7151
324005759a8a1dc,control,Преподавание и обучение,3.6058
df5a1cce0d0d574,test,Преподавание и обучение,5.4757
a07e1e73514ca8e,control,,5.2319
ac217d7d5bc5870,test,,5.5522
f518368bf140af4,test,,6.6552
cf3a1c6984f6440,control,Преподавание и обучение,6.3311
1e8eec057a54e56,control,,6.5138
1b53c1748415c74,test,,5.1969
8df1405dede970e,control,,4.504
026db9d4f7d9cab,control,,5.2232
b43f82a3c86aa80,control,,4.9023
0d15ded3a45275a,control,,4.2673
6a3d9ef0534a0bf,control,,4.2947
928e6ddf55e89b0,control,Управление командой,3.6244
82cdafe01ff4347,test,Другое,6.5108
54ee286759c689c,test,Преподавание и обучение,4.759
73f1ffc43d4efdf,control,,6.2496
c3965a4248edd85,control,,6.0756
09bdfa1e65a0d8a,test,,4.6454
a9cb5f9df02ee2c,control,Управление продуктом,4.5851
35e60c638b7c110,control,Преподавание и обучение,5.3774
7c21f41dcdaed17,test,Преподавание и обучение,3.2746
5708160a038cf4a,control,Преподавание и обучение,4.7642
7875ad3380f03de,test,Преподавание и обучение,5.2365
7e0b04ea86f022c,test,,6.0258
12b1b8af33f9f61,test,,3.7029
ef99a6ec8c1c98e,test,,3.2636
e9cb9310847847e,test,,5.2284
14cd4766e3db237,test,,6.1023
a874a9168cf4c8b,control,,6.4613
9f4ddb1dc10b696,control,Преподавание и обучение,3.3469
3aad83ba9b46312,test,,6.3508
cd8fc7dd28643f2,control,Преподавание и обучение,6.4563
3742502ff298749,control,Преподавание и обучение,4.4494
1f7da3738d77f56,control,,4.5462
620af757a1e7a43,control,,5.5947
9a717db4e6f2cbf,control,,4.2706
ebd86d5938d340b,test,,3.7085
06b9aaf4cf0c2ee,test,,7.1776
84502a726d09bb2,control,Преподавание и обучение,6.137
6b607f4955ef91b,test,Дизайн,4.9805
f9f16ad8236729b,control,,4.9769
d6215e68eafd787,control,,4.4912
db042b67337e997,test,Преподавание и обучение,3.7922
4f0026a3808c81f,control,,5.3867
612a7efd9d2e22e,test,,5.548
15aed89f7a5f954,test,Управление продуктом,4.9436
2a5c6418b86da0d,control,,4.2535
5165d7e7742b368,test,Преподавание и обучение,5.4769
9016d27c2a62b4d,control,,5.9575
12c61509c6d6fd4,control,Преподавание и обучение,4.4924
1069efd3f4045f7,test,,4.4765
8fda398d25d7ee6,control,,5.4962
df16f36e1fd3fc9,control,,5.1029
a18ec9e00722377,test,,5.8482
2e5c06494c0e3c4,test,,7.5209
c92f6f2601b3c7e,test,Разработка и инженерия,5.1538
cceace0040847c4,test,,5.7644
8971a2235f4e254,control,Преподавание и обучение,2.6781
e4d015dab4e5898,control,,8.2114
c86b05264110ae9,test,,4.9151
8ad275ff452dbfa,test,,4.9698
2e1e975fa41b525,test,,5.7946
9d5a1b495087715,test,,3.5367
890047fc4377840,control,,4.9418
eebe1fcc925d17c,control,,3.2437
b86b796bd3d1bcb,test,,5.6432
eda3584f92da658,test,Преподавание и обучение,5.6224
ed8b91cab0c62ba,test,Преподавание и обучение,4.8575
0c6e245c8d56371,control,Поддержка и сервис,7.4116
ccd7406db555240,control,,4.272
50ea661faca3bf9,test,Преподавание и обучение,5.9207
389d7057188d142,test,,5.6809
415e66340c91fea,test,,2.9206
2418aa9073b97b1,test,Преподавание и обучение,4.287
9e679326fc556c1,control,,3.7957
01c17c817bfbe88,control,,5.0384
4b3ae2726c7d12d,test,Преподавание и обучение,6.6041
348b6e71c730c73,test,,6.0675
37ac25388d01d1a,control,,4.0428
df640afba622666,control,,5.6252
339358c53d7622b,control,Преподавание и обучение,6.2299
54ec7fa27b67ffc,test,Преподавание и обучение,6.5469
33222898e32448f,control,Преподавание и обучение,4.2212
8079f278c943499,test,,5.6126
9a43efbdb5d58eb,control,Преподавание и обучение,5.6417
02aa52651d5ec7c,test,,3.3722
1535c724b2b9219,control,Преподавание и обучение,6.7643
133dde0a496e208,control,,4.1093
4f26b8472dc2702,test,Преподавание и обучение,3.0551
ece1ba631ebc321,control,,3.5037
fca2986b04dd4e8,test,,4.7104
c46287fb3102a8b,control,,4.9609
a5ee852140b68d1,test,,5.1504
b2e62c6e2107662,test,Преподавание и обучение,5.1801
3056a1c4ccdbdaa,test,,4.068
6354fa67c251fe9,test,,6.2498
ea7b9e72c21345b,test,,6.1242
39ee7dc4d20d5f6,control,,3.3482
fd2ec9ece6ce534,control,,5.6528
f1a0dc78e8c0fd7,test,Преподавание и обучение,4.7503
2852b8326e50fe8,control,,3.178
574c894af405829,control,Преподавание и обучение,3.9919
0e5d1530bf3231f,control,Преподавание и обучение,7.2999
1e1d3727857d57a,control,,4.1663
74e275970be1f96,control,Преподавание и обучение,3.5772
8f14add01f2e14d,test,,6.2826
6023e3be462e725,test,,3.8037
82d9dd9b1447e91,test,,5.7724
c912992904f87b5,control,Преподавание и обучение,2.8186
74327536fdfc2f5,control,,4.6845
cd30414834541d5,control,,4.8569
f88a8b6a6625ae0,test,Преподавание и обучение,4.9527
f54e4ddfe38974b,test,,3.8576
6e3aa0944ae6212,control,,3.1239
6cd8804e8e5139b,test,,6.4021
e7633baa17d58de,control,,5.1911
7c51f1cf6c6fd1a,control,,6.5628
8f6ac25ca2b30af,test,,6.7257
96ca55dbe2f6795,test,Преподавание и обучение,5.2447
12ade6bb29b28ba,test,,7.0122
9fb0e9a1978c127,control,,3.4246
8980449c0103168,control,,6.7791
330d69d3830cf42,control,Преподавание и обучение,6.551
234a5d2155848c7,control,,4.9411
54619240ccb1690,control,Преподавание и обучение,7.4157
b87584cc6552449,control,Другое,3.8937
f8240e5cf4ab1c2,test,Преподавание и обучение,4.0412
f51c28fc2528bab,test,,7.7373
bc8da292ee79e47,test,Дизайн,5.5821
4a34f193dd71e11,test,,5.1921
5757c2d9737864e,control,,5.1706
28ed163f350eb98,test,Преподавание и обучение,5.5941
45c5c9b8e0f1546,control,Финансы и консалтинг,5.6063
8ee9e56a9728f89,test,Преподавание и обучение,5.1704
8228efeaaa92589,control,,4.2756
c8a772fc4c9da3a,control,,5.1791
fcfd4632dca713a,test,,3.7686
89de20991022b3b,control,Преподавание и обучение,4.6735
451ae43aca7587f,test,,5.437
49afcbf0870d494,control,Преподавание и обучение,7.0153
19d21045abc5473,test,,5.0751
5502156b2bf0ff2,test,,4.3581
c21d0daade36641,control,Преподавание и обучение,6.0847
888e6ec480ab6f1,control,,4.9526
73270f2bb32fae1,test,Преподавание и обучение,5.0531
4f012e103bf26dd,control,,4.7296
e29e92f53bef306,control,Разработка и инженерия,5.315
df3070babab1dcd,test,,5.8845
301577712cfa778,test,Разработка и инженерия,4.0893
64976a2b8a16a4d,test,,6.7865
82e223986a646ad,test,,7.0869
c21f6653a3fa365,test,,4.2976
071e77d30c8edc2,control,Преподавание и обучение,5.6135
e1dd2f10de9450f,control,Преподавание и обучение,4.9301
b3f6d4c1826bfdf,control,,3.1661
e2786561ba9dddb,test,Преподавание и обучение,4.6707
3cb3cfd25ffe933,control,Разработка и инженерия,5.6802
196ccdc9a32057e,control,,5.6462
097b99737feffca,test,,5.781
03f142725556dde,test,,4.8616
4d49b2d0e5dd5cf,test,,2.9564
7f2cbd7b6c24911,test,Преподавание и обучение,5.8257
1c0a096e1579d6a,control,Преподавание и обучение,5.4606
a9fd5f879587547,test,,4.2721
f6cd641baac403d,test,Преподавание и обучение,3.6286
4489b565c287829,test,Преподавание и обучение,4.1513
e12af570458099e,test,,5.4718
9ed059caef36524,test,,3.9954
4dc9f3656ffc819,control,,4.8727
d621426437e4c12,control,,4.289
4c076279089480d,control,,4.6202
c11047041071306,test,,5.5726
7b8fc78204ba0ba,test,Преподавание и обучение,6.2259
1fa69bb8bf780b3,test,,5.4649
fa3d04346156fef,control,,4.5215
6229222fb1f6247,control,,4.574
33350e29d44af46,test,,4.4243
92f68aae8b56c00,control,,5.8747
f0031130d708373,test,Преподавание и обучение,4.7313
88a09c8343fc342,test,Преподавание и обучение,5.3963
1417cc67c586442,test,,4.436
98615234a4aaa6f,control,,3.8743
04d82ba48478276,test,Финансы и консалтинг,3.6057
f68ab356fb09ff7,control,,5.2028
154d8f8696f6e87,control,,4.4517
8dd3af771c537af,test,,5.5927
e5aa44c0b220418,test,,3.9475
2be962cec7d6d08,test,,5.2553
aefedcd4f030913,control,Преподавание и обучение,3.593
6c1e1109c3ae2d5,control,,5.1668
1f1d0bb40c4b46a,test,,4.8537
6580dac1b55c40f,test,,3.7266
1e1dab0db13bb69,control,Преподавание и обучение,5.9022
e638cbaf4abbe67,control,,5.3441
106a9143e649300,control,,4.6794
582d6b7c03e5a2b,test,,5.8612
3d917bea5bd463c,control,,5.3615
59df1047e868c43,control,,4.4554
abee4bff69fb01a,test,Преподавание и обучение,6.8616
ea0fca57b25843a,test,Преподавание и обучение,5.6389
eddc4ee2ddc197c,control,,7.524
35d76eb210cc278,test,Преподавание и обучение,5.5738
b21846c205e5c80,test,,5.7284
7850bdda6f2ee9e,test,,7.3444
5972ff3540956c6,test,,6.7324
0f95d096fb0685e,test,Другое,5.8422
85c9e9d691d8631,control,,4.1039
4d6825fa2ff9bed,control,,3.9048
f23426abae99b42,control,,4.9281
1f93ab5cd9cedad,control,,4.91
4743d41802162ef,control,Преподавание и обучение,6.0714
168822a30fe242e,control,,5.1144
dbeca267ff46a30,test,,7.1639
6b98f8d69be5571,test,,5.0655
42625327d898918,test,Преподавание и обучение,6.7103
77327195e9a69a8,control,,5.6685
12087cc7f698df9,control,,7.5116
2006db9f5baa51f,control,Преподавание и обучение,4.9675
30d1e8b9df99923,test,Другое,5.8882
aa500e87f18a73c,control,Бизнес и предпринимательство,3.4031
5e42c98d85154bd,test,,6.5278
c6f987eb2c37347,test,,4.7003
d7776e46b19b2c4,test,,5.3174
4976fea8930ea62,test,,3.8419
e69b03ccf78eddd,control,,6.0665
a8d9c7f6bef47e4,test,Преподавание и обучение,5.509
5c5f42a0df3e211,control,,3.9612
c183979c29a007f,test,,6.3405
8c57998e44b7669,control,Преподавание и обучение,4.86
0762d4ff4f0311a,test,,3.8886
bc54548f4412f2e,test,Другое,4.8549
c790aae94d93505,test,,5.7649
cd845f8a3d0e387,test,,5.7264
874c9cfed47867a,test,Преподавание и обучение,4.138
7b3c374161248e4,test,Преподавание и обучение,6.4883
46f3e532d32d6c4,test,Разработка и инженерия,4.2489
546cea3754d011b,control,Преподавание и обучение,5.7549
9cea441d44bb261,control,Преподавание и обучение,3.6426
9fba53c6466ac30,test,,4.5277
c3fbded02b4cc1b,test,,4.6057
f940f97091f93c6,control,,6.0015
1154718ca06605f,test,,4.8279
0481a437ecc6849,test,Разработка и инженерия,5.1171
4dc8539fcdb01a9,test,,5.1183
a18db45dc0560a7,test,,4.4102
787d22a2f392458,control,,5.0726
a85fae629b79f23,control,,6.406
826c1454462c59a,test,Другое,5.2685
c06717b1fb21b60,test,,5.0614
a1eddb40623e9ac,control,,3.1669
c87357e26e2c95a,control,Преподавание и обучение,4.8686
740f372f77f9a8f,control,,4.2767
f4b97e387170fdf,control,Преподавание и обучение,4.8016
1b2f51172a4d537,test,Разработка и инженерия,4.7036
68b3bf8785b9333,test,,3.7835
4e060c302853bd7,test,Управление продуктом,5.3042
769250c105b842a,test,,5.7234
7a4d0438fe59801,test,,5.5604
890a1dc8bdee338,test,,5.2472
611c55fabadcc58,test,,4.49
f43b8bb30612938,test,Преподавание и обучение,4.6116
646410b295c8167,control,,3.9097
1400a0cafcbe0c1,control,,4.9756
9ea4ae281608c0f,control,,4.3033
9bf9cab0f55f1a2,test,,3.9671
a65027830464e11,control,Преподавание и обучение,4.5805
7dc436dfa168aea,control,,5.4279
8d76872254165e2,control,Преподавание и обучение,5.0695
b09efda0d49bfae,test,,4.8402
cbb24b63a3d732d,control,,4.0631
590213d0a2f2bab,test,,3.7524
3d969fe7be8c816,test,Преподавание и обучение,4.5224
fa838fae49cc446,test,Преподавание и обучение,4.4125
4beb8ccec9afde0,test,,5.2694
76419d716a3bb60,control,,7.0279
53ab582e21beb3e,test,,5.3194
00aea9efacd4d90,control,,4.2263
80ec486257226bd,control,Преподавание и обучение,4.3496
f0dd2adedfcdc10,control,,3.4557
cc5e00acaf353fd,control,,6.8634
105ad5ffcf7c381,test,,4.8704
a7a99217e58565a,test,,5.0827
0eb2b5deee6d0d1,control,Другое,3.9629
2feb28b97a89067,test,,2.6761
eee9a6e10965a5d,test,Преподавание и обучение,5.8352
6b13a2889f5f39d,test,,6.2008
643fa36ae54c974,control,,6.129
9ce9f8485ad8072,control,,7.3032
63deded6b75b427,control,,4.8974
41fdb7900a2f05e,control,,2.8294
9dd969221d349dd,test,,4.8517
192197fa8959208,test,Маркетинг и реклама,6.9779
8be7190eff99f30,test,,4.0467
a2fad8bde4ea697,test,,4.9318
17ecd8cb6d00828,test,Преподавание и обучение,3.9834
8692348b2d4b44e,control,Преподавание и обучение,3.5665
320d7ed507eb9d8,control,Преподавание и обучение,5.9725
a255f541b8641d5,control,,5.3071
509c46e50449f8a,test,Преподавание и обучение,4.6952
92bca088ff0c690,test,,7.0093
c6b4d2b3f8a1487,test,,3.7107
ece384d2f61e972,control,,5.2429
7cd18fbb41c3dcc,control,,4.4372
5794e6ceb8b8e58,test,,5.0861
d15042514c50c03,test,Преподавание и обучение,5.4134
97fc4abbff7b5e1,control,,2.8334
edf9139a95f5224,test,,6.781
e11d62dd7af4593,test,Дизайн,5.0155
9538d43a4fedd3e,control,Другое,4.2116
b1b5974f9ec9166,test,,3.9085
31de888d7b87dca,test,Преподавание и обучение,6.1554
07fd710a57e9166,test,,2.9117
e059b247c74ff9b,control,Дизайн,4.7628
6eb33ac65e27137,test,,5.7067
61573dd04b42b75,control,,4.421
84abd1cd499a61a,control,,6.5117
1bfb642786bfa05,control,,4.9053
1ac7ba1d98efde6,control,Преподавание и обучение,3.3251
d77bac94f68f31f,test,,5.1604
d59d9d2a2109c02,control,,4.275
461d04e1b7bfcba,test,Преподавание и обучение,5.3233
3a003e5311228c0,test,,5.6511
c3641138a086dc1,test,Преподавание и обучение,4.6612
fff78cfabf63d54,test,Преподавание и обучение,4.6929
988c401f688258e,control,,5.756
8e365d0b793efc3,control,,6.1178
d1a70cd2919db51,control,Преподавание и обучение,7.3576
9a05e778374b070,control,,5.5633
9c83b4df63817b4,control,,4.6981
a2085fb6134c390,control,,7.4762
1866a79258298eb,control,Дизайн,4.6642
5ae592c098bdbd7,test,,5.1267
578dd19631c4ae7,test,Преподавание и обучение,7.8612
ef87d41bee6b1c1,test,,6.7642
153a2125393867e,control,,5.7993
d5f1b90767e2c22,control,,5.7377
81868d4c24c50d0,test,,4.3238
0fa05753af84f50,test,,3.9393
bb0d649271339a2,control,,6.541
2e741fa1e946a3f,test,,5.5056
8117dad307e2d4d,control,,4.6892
d3a29bbe7d839d6,test,Преподавание и обучение,4.4027
0069b141760757d,test,,5.7863
f68bd8e6d75de92,test,,5.0804
3b408ec75623f19,control,,5.7501
9ca2b593633c2f6,control,,5.1879
be247c629ef6f08,test,,5.1333
5818b02d1e08641,test,,3.2922
dbfe46831ef601e,control,Преподавание и обучение,4.6613
0c43ca848768314,test,,5.885
66edc4b0bf6e694,test,Преподавание и обучение,4.8604
ab833c4be70130f,control,Преподавание и обучение,6.0669
f8c6811062b5432,control,Преподавание и обучение,6.1992
0337315dab1e3c8,control,,7.2916
2bc797b90bd1da4,control,Преподавание и обучение,4.8048
4a56cc21049496c,control,Преподавание и обучение,5.116
6a6a84a429b141c,test,,5.8048
63076d7566998bc,control,,4.6314
22a69e20b9b548b,control,,6.5
13a71eee274afc7,test,,5.3635
4c07e728f2bfaa8,control,Маркетинг и реклама,5.4502
07f6d2735485adc,control,,6.6319
7a8c052a93c212d,control,Преподавание и обучение,4.0074
892a4528e05bd68,control,Преподавание и обучение,2.3124
91c43dfcb4b1ecd,test,Управление продуктом,6.2897
8d7e7909205bfb9,control,,5.2778
8a277e82e30bbad,test,,4.9562
67f93360b50a90e,test,,7.8239
1954ca4d64110a3,test,,7.1594
c37ad7a59bb1071,test,,5.3036
f1858f02b315b54,test,,3.755
78ab11ae4a75aad,control,,4.5058
e6299e890ed2447,test,,4.8145
c66006592712f52,control,,5.6494
a0ccc89602bc27a,test,,5.251
3c38ab6afc209a9,control,,4.3482
808a645420127b1,control,Преподавание и обучение,5.2524
1f263914c372505,test,,4.5615
9eda4d459092188,control,,3.754
0fa646490333d3f,control,,5.8564
8a4e89fd2604038,control,Преподавание и обучение,5.099
ee5f1a281235380,control,Преподавание и обучение,4.561
c3e0b9c80fddc4f,control,,7.382
b74678a0fab7a4b,test,Преподавание и обучение,7.427
89bfa545de52da3,control,Аналитика и исследования,3.4406
343dd0b0c64c801,control,Преподавание и обучение,5.3798
1d8d1d69dd8df41,test,,3.9462
7f5ae2c34675de5,test,Преподавание и обучение,4.8862
5eb8b9d16203d85,test,,4.1278
9ff5ad00a2a285b,test,,5.6906
56b190b510de1b1,control,,5.4354
dfafafe20815200,control,Другое,5.4584
875eafc12a41ee5,control,,5.1361
78ba3a0767c5999,test,,5.552
e7693158921198f,test,,4.8213
8a5ac0309f03592,test,Преподавание и обучение,5.8674
3d9a55e7cc56a41,test,,3.3583
ca8e1044cab6719,control,Преподавание и обучение,6.071
a8a2792b71c5cf8,test,,5.966
39764ee4a895ddd,control,,4.8516
998c028e8c19137,test,Дизайн,6.7915
9fc8af490c54114,test,,4.5996
59b14a776328979,test,,5.1912
30bff0e4260af18,test,Преподавание и обучение,5.0572
2954f9995302a0b,control,Разработка и инженерия,4.8852
a385cc580c93ee5,test,Редактура и копирайтинг,7.2568
9ead9d8b8da4366,control,Преподавание и обучение,5.2181
ea2ce48c8b23532,test,Преподавание и обучение,6.1412
f06bd477d1efd2e,test,,3.5904
849db4742b8301f,control,Преподавание и обучение,6.4037
a2877db188e7cd9,control,Редактура и копирайтинг,5.7768
a120a837faa6993,test,,3.9663
1b5829c2a6b8672,control,,3.81
de3a71765ac6d7e,test,,4.5172
42ea317adde1967,control,,4.3437
5bc5fc0013d485a,control,,5.6859
97af322dafbe12b,test,,3.9125
232524268ea8e0e,control,,5.0111
e894243f94692df,test,,4.5688
568b8873faa55d8,control,,5.576
c780ff037af027d,test,,5.743
4826234a1530072,control,,5.7026
12491cb4bc02972,test,,5.0169
a27547145c21aca,test,,6.6123
d1fd4d6fb5a8fb6,test,,4.4163
3efac7ccd7625be,test,Поддержка и сервис,6.2108
d8c8c2238638090,control,Другое,5.5865
bfc9f9b46c27ad7,test,,4.5954
5f43f702f8202b4,control,,5.0616
aed6c91fc40ab18,control,,5.1618
9fdb81ddcce760d,test,,5.3369
ac5154dc36564e7,test,Преподавание и обучение,3.18
fa34a951699b1bb,control,Преподавание и обучение,3.8042
f20b7ca23582b59,test,,5.2811
a33a0457f1cf5f8,test,Другое,6.4096
d37c888cd1c6ea5,test,,4.2359
1a0f982897debc6,test,,4.8269
6e932583c964564,test,,3.593
1fb358604ea0924,control,,5.1836
10c1b733186f872,test,Преподавание и обучение,6.512
fbaab1b227c950f,control,Разработка и инженерия,5.2743
08f7bc355a18da5,test,,5.6714
0e9dcc7e38115b5,control,Преподавание и обучение,4.6922
11479a66054ce5a,test,,5.2032
9592e532a0fabb0,test,,7.5193
aee329dbc5aa3ef,control,,5.0744
04c43703b7880de,test,,5.6569
f904e11440090d2,control,,4.2448
9dce1599213d146,test,Преподавание и обучение,5.6312
3246fd4a256b463,test,Преподавание и обучение,5.5058
a935662b766038f,test,,5.4471
70807edd1fe55a4,test,Преподавание и обучение,5.9094
8d216ef7871b6ad,test,,6.419
e13d6636b9a0691,test,Преподавание и обучение,4.4284
07462f5958998da,control,Преподавание и обучение,5.1827
2dde89d19d647a6,control,Преподавание и обучение,5.1026
8c7584097819c44,control,Дизайн,3.4078
00d7e392d89cb83,control,Бизнес и предпринимательство,5.5496
7b661a21574ec00,control,,6.5443
f14b478459a3f4a,test,,4.8661
f5c597f9805c873,test,,6.9134
1e8f52aa1134e0b,control,,5.6386
ebc43f23c95c6e2,test,,3.5936
c145d400868c6b8,control,,5.6754
b531a4b13341957,control,Преподавание и обучение,5.1013
5c1e5718e2acf3e,control,,4.8266
7872d33d98aae9c,control,,2.8374
e80a60fc639d1b8,control,,4.335
485e35e0ac4cb17,test,,6.1125
8ae2b3b59de02b0,control,,2.4884
68b85178529f942,test,Преподавание и обучение,6.7739
ed10f5d078bce48,test,Преподавание и обучение,7.5865
513878db83d3b8b,test,Преподавание и обучение,3.8868
67fc13ab6bcdcb0,control,Разработка и инженерия,4.009
70404d0e8aeb535,control,,5.6284
9ae35aa3b853f29,control,,3.5621
ff2145642973dce,control,,7.1561
db93460d60a6014,test,Преподавание и обучение,6.6424
157d27bc3f03165,test,Преподавание и обучение,6.8123
62e94186307a308,control,,4.7426
99ebb527c8f719f,test,Преподавание и обучение,5.1865
80d645c97f8a1f3,test,,6.2745
f4efd409862aa1f,test,Финансы и консалтинг,4.9703
b8a0d66f57b97d9,test,Преподавание и обучение,8.5594
37ba53f3639d506,control,Другое,4.7211
554b5289b3c26de,control,,5.6286
807f4bdde29ccd1,control,,4.129
4ab9139b325845b,control,,6.4578
edda5061c0e05fd,control,Преподавание и обучение,6.4137
751ddcc915416b7,test,Преподавание и обучение,5.6098
17c112b43525297,test,,3.6692
c8ff6a95993b780,test,,3.6911
33d24760423e344,control,,5.9975
d6ba21c19fe9318,control,Преподавание и обучение,4.2593
a15797bf0e05b1c,test,Преподавание и обучение,4.0109
fe3d83a95f55731,test,,4.2422
71e797722360837,control,Другое,5.56
6763a6947abda7e,test,,6.3994
121ca75f14b34ed,test,,3.0635
6335ac68c19c224,control,,5.3059
6f276dda52b3f96,control,Дизайн,5.0222
e24cf2439a73d9a,control,,4.8396
3da018d550eb088,control,,4.5377
b8cafe4e9d69b87,control,,3.3488
de48154600bc121,test,,6.0007
fab2114894d574a,test,,3.7759
a8eef677bddfaa6,test,,6.7423
5532e5d48c96121,test,Финансы и консалтинг,5.9374
864d2ef3dfdff81,test,,4.8764
594b29070980f3d,test,,6.7283
5d5ffab75512503,control,,5.3933
c437a7355c9d87c,control,Преподавание и обучение,2.2089
3eddd45b4b3387f,test,,4.1574
468082712a92ce5,test,Разработка и инженерия,4.8206
bffecfc18a638d9,test,,4.839
4b5f56d1790b141,control,,4.0119
6d09b8c1ff5c703,test,Преподавание и обучение,4.9868
294afd3ac87d0cf,control,,6.944
954e2f03f2b6f57,test,Преподавание и обучение,5.0181
4570f3a23c32c66,test,,4.9
59de536b62fc194,control,Преподавание и обучение,7.4219
4a0c97152c0216b,test,Аналитика и исследования,6.3879
5f2d808a4ad29e9,control,,5.9556
7267291dce285b4,test,,5.8487
beb79eb84a63722,test,,5.5104
f27b0506a54f189,control,,5.0039
22e2a19ad0bfa9b,control,Преподавание и обучение,3.9265
7661bc822ce2d80,test,,5.8025
1c3f6f2d42b057f,control,,3.5452
2b82b6f4d782ca4,control,,5.1511
dd1c7afa71e32a0,control,Другое,6.1352
c0c6f9da6582ee5,test,Преподавание и обучение,4.7756
049e4961948d7c0,control,,5.18
9d0e5d914fffe72,test,,6.1318
3129bbc3eaa7278,control,Другое,4.7988
8a081884833d754,test,,5.8572
